/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14169_bins.11.fa	0.167688	5.71387e-78	15/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14169_bins.12.fa	0.243761	3.57336e-14	3/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14169_bins.13.fa	0.295981	0.000131645	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14169_bins.17.fa	0.182269	1.34924e-50	11/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14169_bins.23.fa	0.243761	4.6265e-14	3/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14169_bins.7.fa	0.295981	0.00011203	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14171_bins.110.fa	0.295981	0.000216241	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14171_bins.115.fa	0.191731	2.17397e-40	9/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14171_bins.149.fa	0.295981	0.000238862	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14171_bins.153.fa	0.191731	1.87314e-44	9/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14171_bins.84.fa	0.295981	0.000214523	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14172_bins.122.fa	0.219531	3.55949e-21	5/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14172_bins.210.fa	0.295981	0.000198477	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14172_bins.257.fa	0.167688	4.58734e-72	15/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14172_bins.270.fa	0.295981	0.000215093	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14172_bins.71.fa	0.295981	0.000105573	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14172_bins.78.fa	0.295981	0.000204235	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14172_bins.90.fa	0.191731	3.63506e-41	9/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14174_bins.174.fa	0.197292	9.36233e-35	8/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14174_bins.233.fa	0.295981	0.000165923	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14174_bins.258.fa	0.186761	1.04158e-48	10/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14174_bins.48.fa	0.295981	9.82595e-05	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14174_bins.55.fa	0.203604	1.26862e-34	7/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14174_bins.90.fa	0.178173	2.58199e-57	12/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14182_bins.139.fa	0.295981	0.000206266	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14182_bins.59.fa	0.182269	1.78518e-53	11/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14182_bins.77.fa	0.191731	4.61097e-41	9/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14182_bins.90.fa	0.23011	2.40675e-19	4/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14182_bins.98.fa	0.295981	4.46787e-05	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14183_bins.123.fa	0.295981	0.000208864	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14183_bins.125.fa	0.263022	3.7125e-09	2/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14183_bins.135.fa	0.167688	2.52645e-73	15/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14183_bins.152.fa	0.295981	0.000103547	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14183_bins.186.fa	0.203604	1.69069e-30	7/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14183_bins.249.fa	0.197292	2.66975e-36	8/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14183_bins.275.fa	0.295981	0.000171784	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14183_bins.306.fa	0.295981	0.00022505	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14183_bins.434.fa	0.295981	0.000135807	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14183_bins.55.fa	0.295981	0.000209587	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14184_bins.121.fa	0.23011	7.55947e-18	4/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14184_bins.122.fa	0.174408	1.41886e-61	13/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14184_bins.176.fa	0.210897	8.7153e-26	6/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14184_bins.303.fa	0.295981	0.000193771	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14184_bins.345.fa	0.295981	0.000219352	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14184_bins.375.fa	0.295981	0.000115195	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14184_bins.423.fa	0.295981	0.000201785	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14186_bins.107.fa	0.295981	0.000255738	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14186_bins.133.fa	0.164662	4.32117e-74	16/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14186_bins.205.fa	0.295981	0.000197812	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14186_bins.214.fa	0.295981	0.000179841	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14186_bins.258.fa	0.295981	0.000266543	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14186_bins.264.fa	0.295981	0.000230845	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14186_bins.277.fa	0.263022	1.42142e-09	2/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14186_bins.398.fa	0.263022	2.09298e-08	2/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14186_bins.433.fa	0.210897	5.92789e-26	6/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14187_bins.151.fa	0.295981	0.00017521	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14187_bins.177.fa	0.295981	0.000141153	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14187_bins.186.fa	0.295981	0.000197177	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14187_bins.384.fa	0.203604	1.32441e-31	7/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14187_bins.402.fa	0.295981	5.94875e-05	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14187_bins.419.fa	0.219531	2.33006e-21	5/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14187_bins.454.fa	0.295981	0.000231541	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14187_bins.75.fa	0.164662	5.34927e-76	16/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14188_bins.103.fa	0.295981	7.72898e-05	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14188_bins.11.fa	0.170926	4.32558e-66	14/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14188_bins.201.fa	0.295981	0.000165409	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14188_bins.267.fa	0.210897	3.84695e-26	6/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14188_bins.313.fa	0.295981	0.000147232	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14188_bins.340.fa	0.295981	9.77898e-05	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14188_bins.369.fa	0.295981	0.000135844	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14188_bins.392.fa	0.203604	6.92782e-30	7/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14188_bins.452.fa	0.295981	0.000255197	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14188_bins.504.fa	0.295981	0.000199109	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14188_bins.513.fa	0.295981	7.72241e-05	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14188_bins.523.fa	0.263022	1.55274e-08	2/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14188_bins.530.fa	0.295981	0.000218903	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14188_bins.549.fa	0.23011	7.02681e-19	4/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14188_bins.565.fa	0.295981	0.000202596	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14190_bins.124.fa	0.210897	2.76685e-26	6/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14190_bins.165.fa	0.164662	1.50991e-73	16/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14190_bins.191.fa	0.295981	5.06573e-05	1/1000
/shared/homes/12705859/mash_test/probiotic_references/Lactobacillus_acidophilus_NCIMB701748_ATCC4356.contigs.fasta	/shared/homes/12705859/mash_test/all_bins/14190_bins.232.fa	0.295981	0.00026294	1/1000
